Date,SPY,^VIX,RSI,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,target
2007-07-20,-1.0175794958343864,10.700074198727405,0.9602879016018085,-4.932158538941955,2.339657048452004,0.2562458898026865,2.86291860813761,-2.541683570888331,-6.839205622853894,-5.438348611658572,14.753251468080464,2.945323870778749,-5.034170714900998,3.6846238701134126,-3.1664884759671885,0
2007-07-23,0.3057084415932998,-0.8293963187345099,1.0819111802433035,10.700074198727405,-4.932158538941955,2.339657048452004,0.2562458898026865,2.86291860813761,-2.541683570888331,-6.839205622853894,-5.438348611658572,14.753251468080464,2.945323870778749,-5.034170714900998,3.6846238701134126,1
2007-07-24,-1.7492743689989432,9.849583227434122,1.3217848717709635,-0.8293963187345099,10.700074198727405,-4.932158538941955,2.339657048452004,0.2562458898026865,2.86291860813761,-2.541683570888331,-6.839205622853894,-5.438348611658572,14.753251468080464,2.945323870778749,-5.034170714900998,0
2007-07-25,0.20467780453801154,-2.455778857717661,1.5169155541885835,9.849583227434122,-0.8293963187345099,10.700074198727405,-4.932158538941955,2.339657048452004,0.2562458898026865,2.86291860813761,-2.541683570888331,-6.839205622853894,-5.438348611658572,14.753251468080464,2.945323870778749,1
2007-07-26,-2.3964009617007953,13.615223241815766,1.769435629943415,-2.455778857717661,9.849583227434122,-0.8293963187345099,10.700074198727405,-4.932158538941955,2.339657048452004,0.2562458898026865,2.86291860813761,-2.541683570888331,-6.839205622853894,-5.438348611658572,14.753251468080464,0
2007-07-27,-1.9855173105753465,15.304800610633418,1.7200346926017882,13.615223241815766,-2.455778857717661,9.849583227434122,-0.8293963187345099,10.700074198727405,-4.932158538941955,2.339657048452004,0.2562458898026865,2.86291860813761,-2.541683570888331,-6.839205622853894,-5.438348611658572,0
2007-07-30,1.5522232653471413,-14.679943657040928,2.2294662976812827,15.304800610633418,13.615223241815766,-2.455778857717661,9.849583227434122,-0.8293963187345099,10.700074198727405,-4.932158538941955,2.339657048452004,0.2562458898026865,2.86291860813761,-2.541683570888331,-6.839205622853894,1
2007-07-31,-1.1327828566500386,11.95383811916293,1.5423053230206534,-14.679943657040928,15.304800610633418,13.615223241815766,-2.455778857717661,9.849583227434122,-0.8293963187345099,10.700074198727405,-4.932158538941955,2.339657048452004,0.2562458898026865,2.86291860813761,-2.541683570888331,0
2007-08-01,0.4860463101115542,0.6357284255959605,1.4604867612924675,11.95383811916293,-14.679943657040928,15.304800610633418,13.615223241815766,-2.455778857717661,9.849583227434122,-0.8293963187345099,10.700074198727405,-4.932158538941955,2.339657048452004,0.2562458898026865,2.86291860813761,1
2007-08-02,0.7958591051857589,-10.92643259217021,1.4118523724453713,0.6357284255959605,11.95383811916293,-14.679943657040928,15.304800610633418,13.615223241815766,-2.455778857717661,9.849583227434122,-0.8293963187345099,10.700074198727405,-4.932158538941955,2.339657048452004,0.2562458898026865,1
2007-08-03,-2.608241694609159,17.03113249401138,1.3599696134375157,-10.92643259217021,0.6357284255959605,11.95383811916293,-14.679943657040928,15.304800610633418,13.615223241815766,-2.455778857717661,9.849583227434122,-0.8293963187345099,10.700074198727405,-4.932158538941955,2.339657048452004,0
2007-08-06,1.662038772358354,-9.237329078568557,1.6702227182425098,17.03113249401138,-10.92643259217021,0.6357284255959605,11.95383811916293,-14.679943657040928,15.304800610633418,13.615223241815766,-2.455778857717661,9.849583227434122,-0.8293963187345099,10.700074198727405,-4.932158538941955,1
2007-08-07,1.0613372886991712,-6.204241371181807,1.4816361784306566,-9.237329078568557,17.03113249401138,-10.92643259217021,0.6357284255959605,11.95383811916293,-14.679943657040928,15.304800610633418,13.615223241815766,-2.455778857717661,9.849583227434122,-0.8293963187345099,10.700074198727405,1
2007-08-08,1.3844149377749915,-0.5115040327736686,1.5426458418797158,-6.204241371181807,-9.237329078568557,17.03113249401138,-10.92643259217021,0.6357284255959605,11.95383811916293,-14.679943657040928,15.304800610633418,13.615223241815766,-2.455778857717661,9.849583227434122,-0.8293963187345099,1
2007-08-09,-3.008159354709594,21.066503283936157,1.5537873312613966,-0.5115040327736686,-6.204241371181807,-9.237329078568557,17.03113249401138,-10.92643259217021,0.6357284255959605,11.95383811916293,-14.679943657040928,15.304800610633418,13.615223241815766,-2.455778857717661,9.849583227434122,0
2007-08-10,-0.4687882633109375,6.647206390854077,1.8086291249116082,21.066503283936157,-0.5115040327736686,-6.204241371181807,-9.237329078568557,17.03113249401138,-10.92643259217021,0.6357284255959605,11.95383811916293,-14.679943657040928,15.304800610633418,13.615223241815766,-2.455778857717661,0
2007-08-13,0.35868140896360146,-6.307902940420584,1.4824620607575791,6.647206390854077,21.066503283936157,-0.5115040327736686,-6.204241371181807,-9.237329078568557,17.03113249401138,-10.92643259217021,0.6357284255959605,11.95383811916293,-14.679943657040928,15.304800610633418,13.615223241815766,1
2007-08-14,-1.5403946040921213,4.092739348861096,1.5175104481793793,-6.307902940420584,6.647206390854077,21.066503283936157,-0.5115040327736686,-6.204241371181807,-9.237329078568557,17.03113249401138,-10.92643259217021,0.6357284255959605,11.95383811916293,-14.679943657040928,15.304800610633418,0
2007-08-15,-1.3871590968395964,10.257483883913032,1.2832785468596635,4.092739348861096,-6.307902940420584,6.647206390854077,21.066503283936157,-0.5115040327736686,-6.204241371181807,-9.237329078568557,17.03113249401138,-10.92643259217021,0.6357284255959605,11.95383811916293,-14.679943657040928,0
